title,link,tag,desc,page
"MN parents, teachers blast school board over botched handling of violence in schools: Our children are dying",https://www.foxnews.com/media/mn-parents-teachers-blast-school-board-over-botched-handling-violence-schools-children-dying,EDUCATION,St. Paul community leader Rev. Darryl Spence is sounding the alarm on the growing amount of violence in schools as parents and teachers ask for reform.,https://www.foxnews.com/category/newsedge/politics
Utah Gov. Spencer Cox to sign bill banning abortion clinic operations,https://www.foxnews.com/politics/utah-gov-spencer-cox-sign-bill-banning-abortion-clinic-operations,ABORTION,Utah Gov. Spencer Cox will sign a bill to ban the establishment of new abortion clinics and cease the operation of current clinics once their licenses expire.,https://www.foxnews.com/category/newsedge/politics
Jim Jordan finds a ‘central theme’ to his investigations: ‘It’s always worse than we thought’,https://www.foxnews.com/politics/jim-jordan-finds-central-theme-investigations-always-worse-thought,JIM JORDAN,House Judiciary Committee Chairman Jim Jordan told Fox News Digital the “central theme” of his investigations is that “it’s always worse than we thought.”,https://www.foxnews.com/category/newsedge/politics
Gavin Newsom loves bashing Texas; here's what Texas Republicans have to say about that,https://www.foxnews.com/politics/gavin-newsom-loves-bashing-texas-heres-what-texas-republicans-say,POLITICS,Several Texas congressmen blasted California Gov. Gavin Newsom for his attacks on the Lone Star State as people flee his state in droves for greener pastures.,https://www.foxnews.com/category/newsedge/politics
"Stefanik plots GOP path to dismantle deep state, expose Biden corruption at CPAC: 'One of the toughest fights'",https://www.foxnews.com/politics/stefanik-plots-gop-path-dismantle-deep-state-expose-biden-corruption-cpac-one-toughest-fights,REPUBLICANS,"Republican Congresswoman Elise Stefanik of New York will speak at CPAC about protecting the ""fabric of America"" from the radical left and the Biden administration.",https://www.foxnews.com/category/newsedge/politics
Mystery swirls as Fetterman co-sponsors legislation while hospitalized for depression: 'Very unusual',https://www.foxnews.com/politics/mystery-swirls-fetterman-co-sponsors-legislation-hospitalized-depression-unusual,POLITICS,"Questions swirl around Pennsylvania Senator John Fetterman, a Democrat, and his performance of senatorial duties from the hospital while being treated for clinical depression.",https://www.foxnews.com/category/newsedge/politics
Biden White House's most recent departure revealed as architect of 'Putin price hike' talking point,https://www.foxnews.com/politics/biden-white-houses-recent-departure-architect-putin-price-hike,POLITICS,"In the world of political talking points, there are gems and duds. The architect of one of President Biden's panned talking points was just revealed as she heads out the West Wing.",https://www.foxnews.com/category/newsedge/politics
Republicans keep pressure on ATF as Senate bill aims to force agency to be transparent,https://www.foxnews.com/politics/republicans-keep-pressure-atf-senate-bill-force-agency-transparent,POLITICS,"Congressional Republicans are keeping up the pressure on the ATF, with Idaho Senator James Risch introducing a bill to force more transparency from the agency.",https://www.foxnews.com/category/newsedge/politics
'Squad' Rep. Cori Bush hit with FEC complaint over private security payments to husband,https://www.foxnews.com/politics/squad-rep-cori-bush-hit-fec-complaint-private-security-payments-husband,POLITICS,A watchdog group is asking the FEC to investigate Rep. Cori Bush's campaign security payments to her new husband as it paid large sums to another protection firm.,https://www.foxnews.com/category/newsedge/politics
Biden slammed for laughing while discussing mom who lost two children to fentanyl: 'Shameful',https://www.foxnews.com/politics/biden-criticized-laughing-discussing-mom-lost-two-children-fentanyl,JOE BIDEN,President Biden was criticized for laughing on Wednesday during the same speech in which he discussed a mother who lost two children to fentanyl overdoses in 2020.,https://www.foxnews.com/category/newsedge/politics
"California board denies parole for Sirhan Sirhan, man who assassinated Robert F. Kennedy",https://www.foxnews.com/politics/california-board-denies-parole-sirhan-sirhan-man-assassinated-robert-f-kennedy,CALIFORNIA,"A California parole board rejected the release on Wednesday of Sirhan Sirhan, the man who assassinated Robert F. Kennedy 55 years ago in Los Angeles.",https://www.foxnews.com/category/newsedge/politics
Republicans probe EPA on why East Palestine waste sent to Indiana after Dems objected to Michigan,https://www.foxnews.com/politics/republicans-probe-epa-why-east-palestine-waste-sent-indiana-dems-objected-michigan,POLITICS,A pair of Indiana Republican lawmakers sent a letter to EPA Administrator Michael Regan asking why the East Palestine cleanup was paused after Democrat lawmakers complained.,https://www.foxnews.com/category/newsedge/politics
"Cruz accuses Garland of politicizing DOJ, AG fires back in heated exchange",https://www.foxnews.com/politics/cruz-accuses-garland-doj-politicization-ag-fires-back-fiery-exchange,TED CRUZ,"Attorney General Merrick Garland on Wednesday took heavy criticism from Sen. Ted Cruz, R-Texas, who accused him of politicizing the Justice Department.",https://www.foxnews.com/category/newsedge/politics
Texas congressman introduces anti-gun registry bill as ATF cracks down on gun stores,https://www.foxnews.com/politics/texas-congressman-introduces-anti-gun-registry-bill-atf-cracks-down-gun-stores,POLITICS,Texas GOP Rep. Michael Cloud reintroduced a bill to require the ATF to destroy all gun purchase records in their database and for closing gun stores to destroy their purchase records.,https://www.foxnews.com/category/newsedge/politics
"Chicago Mayor Lightfoot reacts to election loss, says she was treated unfairly because of her race, gender",https://www.foxnews.com/politics/chicago-mayor-lightfoot-reacts-election-loss-says-she-was-treated-unfairly-because-her-race-gender,CHICAGO,"Outgoing Chicago Mayor Lori Lightfoot blamed her Tuesday night election loss on racism and sexism, saying ""certain folks"" don't support women of color in leadership roles.",https://www.foxnews.com/category/newsedge/politics
"Waltz, House Republicans drop resolution condemning Buttigieg and saying he 'should resign'",https://www.foxnews.com/politics/waltz-house-republicans-drop-resolution-condemning-buttigieg,POLITICS,"Rep. Michael Waltz, R-Fla., is leading a House resolution condemning Transportation Secretary Pete Buttigieg for his track record as a Cabinet secretary and calling on him to 'resign.'",https://www.foxnews.com/category/newsedge/politics
Biden takes aim at MAGA Republicans in Virginia Beach health care speech: 'Different breed of cat',https://www.foxnews.com/politics/biden-takes-aim-maga-republicans-virginia-beach-health-care-speech-different-breed-cat,JOE BIDEN,"President Biden claimed that ""MAGA Republicans"" are a ""different breed of cat"" during a speech In Virginia Beach on Tuesday focusing on health care.",https://www.foxnews.com/category/newsedge/politics
GOP senator's bill would give pro-life pregnancy centers security upgrades amid attacks,https://www.foxnews.com/politics/gop-senators-bill-give-pro-life-pregnancy-centers-security-upgrades-amid-attacks,POLITICS,"Idaho Senator James Risch, a Republican, introduced the Pregnancy Center Security Act to give grants to pro-life pregnancy centers for security upgrades after pro-abortion attacks.",https://www.foxnews.com/category/newsedge/politics
GOP fires warning shot at Biden over ‘deeply flawed’ WHO treaty on pandemic response,https://www.foxnews.com/politics/gop-fires-warning-shot-biden-deeply-flawed-who-treaty-pandemic-response,SENATE,Senate Republicans are pushing the Biden administration to submit a WHO-negotiated treaty to the Senate for ratification and fear Biden might instead choose to go around Congress.,https://www.foxnews.com/category/newsedge/politics
"GOP Rep. Collins blasts Buttigieg for Ohio response, says impeachment not off the table",https://www.foxnews.com/politics/gop-rep-collins-blasts-buttigieg-ohio-response-impeachment-not-off-table,PETE BUTTIGIEG,"Georgia Rep. Mike Collins, a Republican, blasted Transportation Secretary Pete Buttigieg for his response to the Ohio train derailment and noted impeachment is not off the table.",https://www.foxnews.com/category/newsedge/politics
California Republicans slam Gavin Newsom for trying to 'intimidate' judges into 'compliance',https://www.foxnews.com/politics/california-republican-slams-gavin-newsom-trying-intimidate-judges-compliance,POLITICS,"Rep. Kevin Kiley, R-Calif., slammed Democrat Governor Gavin Newsom for trying to ""intimidate"" judges into ""compliance"" with his judicial agenda",https://www.foxnews.com/category/newsedge/politics
Biden admin's taxpayer-backed contracts to help illegal immigrants avoid deportation come under a microscope,https://www.foxnews.com/politics/biden-admins-taxpayer-backed-contracts-help-illegal-immigrants-avoid-deportation-come-microscope,JOE BIDEN,"The Vera Institute of Justice has received hundreds of millions of dollars in immigration-related government contracts. Now, Sen. Chuck Grassley is seeking oversight answers.",https://www.foxnews.com/category/newsedge/politics
Massachusetts Democrats decide fate of lawmaker after abortion comments leave parents irate,https://www.foxnews.com/politics/massachusetts-democrats-decide-fate-of-lawmaker-over-abortion-comments,DIGITAL ORIGINALS,"Massachusetts Democrat Michael Hugo, under fire for complaining about the cost of special education for disabled children who are not aborted, won't be removed from his position.",https://www.foxnews.com/category/newsedge/politics
DeSantis signs bill revoking Disney's self-governing power,https://www.foxnews.com/politics/desantis-signs-bill-revoking-disneys-self-governing-power,POLITICS,Gov. Ron DeSantis signed a bill Monday giving control of Disney's special district — now known as the Central Florida Tourism Oversight District — to the state.,https://www.foxnews.com/category/newsedge/politics
